"","event_type","xg","secondary_type","event_goalie_id","goal"
"119360","SHOT",0.00189877080265433,"slap",8476412,0
"119362","SHOT",0.00302115338854492,"wrist",8476412,0
"119365","SHOT",0.00795060582458973,"wrist",8476412,0
"119366","SHOT",0.00325216678902507,"wrist",8476412,0
"119367","SHOT",0.358375281095505,"tip-in",8476412,0
"119372","SHOT",0.00473413756117225,"snap",8476412,0
"119377","SHOT",0.00411822460591793,"wrist",8476412,0
"119380","SHOT",0.00317338574677706,"wrist",8476412,0
"119385","SHOT",0.00293980189599097,"wrist",8476412,0
"119389","SHOT",0.00074505596421659,"wrist",8480313,0
"119390","SHOT",0.00151843146886677,"snap",8476412,0
"119397","SHOT",0.000490397389512509,"slap",8480313,0
"119407","SHOT",NA,"tip-in",8476412,0
"119412","SHOT",0.00659384625032544,"wrist",8480313,0
"119419","SHOT",0.169876769185066,"tip-in",8476412,0
"119423","SHOT",0.00248314836062491,"wrist",8476412,0
"119424","SHOT",0.0316962972283363,"backhand",8480313,0
"119427","SHOT",0.000625997839961201,"snap",8480313,0
"119428","SHOT",0.000720241980161518,"wrist",8476412,0
"119431","SHOT",0.00163986056577414,"wrist",8480313,0
"119432","SHOT",0.336674004793167,"backhand",8480313,0
"119441","SHOT",0.00163268088363111,"wrist",8480313,0
"119454","GOAL",0.936339676380157,"wrist",NA,1
"119461","GOAL",0.00732665415853262,"snap",8481611,1
"119463","SHOT",0.000644514919258654,"wrist",8481611,0
"119466","GOAL",0.00546706514433026,"wrist",8481611,1
"119470","SHOT",0.00168785499408841,"snap",8481611,0
"119477","SHOT",0.00125806708820164,"snap",8481611,0
"119480","SHOT",0.000791313941590488,"wrist",8479973,0
"119481","SHOT",0.000437748356489465,"wrist",8479973,0
"119482","SHOT",0.00670707738026977,"wrist",8479973,0
"119487","SHOT",0.00348068890161812,"wrist",8479973,0
"119489","SHOT",0.000851546530611813,"snap",8479973,0
"119505","GOAL",0.0175333712249994,"wrist",8481611,1
"119513","SHOT",0.000509767385665327,"slap",8479973,0
"119521","SHOT",0.00046048648073338,"slap",8477293,0
"119530","SHOT",0.000656234566122293,"slap",8479973,0
"119533","SHOT",0.000814211089164019,"wrist",8477293,0
"119538","SHOT",0.00125549524091184,"snap",8479973,0
"119552","GOAL",0.00321236834861338,"snap",8477293,1
"119557","SHOT",0.000790459685958922,"snap",8479973,0
"119560","SHOT",0.000556761107873172,"snap",8479973,0
"119561","SHOT",0.11124575138092,"backhand",8479973,0
"119562","SHOT",0.336146503686905,"tip-in",8479973,0
"119571","SHOT",0.232863768935204,"backhand",8477293,0
"119575","SHOT",0.0108465496450663,"wrist",8477293,0
"119576","SHOT",0.00344001245684922,"snap",8479973,0
"119578","SHOT",0.00286972941830754,"snap",8479973,0
"119582","SHOT",0.000924467458389699,"wrist",8479973,0
"119584","SHOT",0.000140775926411152,"wrist",8479973,0
"119590","SHOT",0.00169396284036338,"snap",8477293,0
"119593","SHOT",0.00182325346395373,"wrist",8477293,0
"119594","SHOT",0.667998790740967,"backhand",8477293,0
"119597","SHOT",0.000610215938650072,"snap",8477293,0
"119602","SHOT",0.026727644726634,"backhand",8479973,0
"119606","GOAL",0.020786153152585,"wrist",8477293,1
"119610","SHOT",0.00418092170730233,"wrist",8477293,0
"119614","SHOT",0.00038828796823509,"slap",8479973,0
"119642","SHOT",0.0291542448103428,"backhand",8477293,0
"119647","SHOT",0.000444532459368929,"wrist",8477293,0
"119652","SHOT",0.00135513569694012,"snap",8479973,0
"119655","SHOT",0.154030859470367,"backhand",8479973,0
"119658","SHOT",0.00120672595221549,"wrist",8479973,0
"119659","SHOT",0.197150707244873,"tip-in",8479973,0
"119664","SHOT",0.0136669622734189,"snap",8479973,0
"119673","SHOT",0.00133611133787781,"snap",8477293,0
"119674","SHOT",0.0111214984208345,"wrist",8477293,0
"119687","SHOT",0.0014269765233621,"wrist",8479973,0
"119688","SHOT",0.00118153402581811,"slap",8479973,0
"119700","SHOT",0.00422287452965975,"wrist",8479973,0
"119706","SHOT",0.00372966099530458,"snap",8477293,0
"119718","SHOT",0.00375799601897597,"snap",8479973,0
"119719","SHOT",0.0005368932033889,"slap",8479973,0
"119722","SHOT",0.000676486291922629,"snap",8477293,0
"119730","GOAL",0.00442316103726625,"snap",8479973,1
"119738","SHOT",0.0722410157322884,"wrap-around",8479973,0
"119746","GOAL",0.00551028782501817,"wrist",8477293,1
"119748","SHOT",0.00250390032306314,"wrist",8477293,0
"119749","SHOT",0.206759288907051,"backhand",8477293,0
"119754","SHOT",0.0037242837715894,"snap",8479973,0
"119757","SHOT",0.000388864340493456,"snap",8479973,0
"119759","SHOT",0.240273520350456,"tip-in",8477293,0
"119761","SHOT",0.00134441978298128,"snap",8477293,0
"119762","SHOT",0.0578869245946407,"wrap-around",8479973,0
"119770","SHOT",0.00171903579030186,"snap",8477293,0
"119773","SHOT",0.182752847671509,"tip-in",8477293,0
"119777","SHOT",0.000670551147777587,"snap",8479973,0
"119781","SHOT",0.00853707455098629,"wrist",8477293,0
"119785","SHOT",0.0190235171467066,"snap",8477293,0
"119787","SHOT",0.00243610329926014,"wrist",8479973,0
"119791","SHOT",0.000615807191934437,"wrist",8477293,0
"119793","SHOT",0.00554025592282414,"backhand",8477293,0
"119802","SHOT",0.00091898743994534,"wrist",8479973,0
"119803","SHOT",0.000803297152742743,"slap",8479973,0
"119807","SHOT",0.000306863861624151,"wrist",8479973,0
"119811","SHOT",0.152660757303238,"tip-in",8479973,0
"119829","SHOT",0.000468447513412684,"wrist",8476999,0
"119830","SHOT",0.00193466059863567,"wrist",8476999,0
"119834","SHOT",0.000454302702564746,"wrist",8476999,0
"119836","SHOT",0.00232717115432024,"wrist",8482221,0
"119837","SHOT",0.00313122430816293,"wrist",8482221,0
"119838","SHOT",0.000807067437563092,"wrist",8482221,0
"119845","SHOT",0.000890586001332849,"wrist",8476999,0
"119846","SHOT",0.00144208502024412,"wrist",8476999,0
"119848","SHOT",0.00044842969509773,"wrist",8476999,0
"119849","SHOT",0.00193073856644332,"wrist",8476999,0
"119855","SHOT",0.000496892258524895,"wrist",8476999,0
"119856","SHOT",0.00407494977116585,"wrist",8476999,0
"119857","SHOT",0.0856989696621895,"backhand",8482221,0
"119860","SHOT",0.000547754112631083,"slap",8476999,0
"119866","SHOT",0.000681290577631444,"wrist",8476999,0
"119868","SHOT",0.000119990385428537,"wrist",8476999,0
"119869","SHOT",0.000612316187471151,"wrist",8476999,0
"119875","SHOT",0.00441219937056303,"wrist",8476999,0
"119881","SHOT",0.00286963675171137,"wrist",8476999,0
"119894","SHOT",0.000683051475789398,"wrist",8476999,0
"119895","SHOT",0.000597532954998314,"wrist",8476999,0
"119899","SHOT",0.000367092608939856,"wrist",8476999,0
"119901","SHOT",0.00127800076734275,"wrist",8476999,0
"119915","SHOT",0.000119517637358513,"wrist",8482221,0
"119919","SHOT",0.00160516030155122,"wrist",8476999,0
"119922","GOAL",0.00204554293304682,"wrist",8476999,1
"119926","SHOT",0.00100239354651421,"wrist",8482221,0
"119930","SHOT",0.00249732402153313,"snap",8476999,0
"119941","SHOT",0.292399317026138,"tip-in",8476999,0
"119952","SHOT",0.00108886195812374,"wrist",8482221,0
"119962","SHOT",0.00108737708069384,"wrist",8482221,0
"119966","SHOT",0.000867538619786501,"wrist",8476999,0
"119975","SHOT",0.00264450372196734,"wrist",8482221,0
"119984","SHOT",0.0492422133684158,"backhand",8482221,0
"119985","SHOT",0.00560091948136687,"wrist",8482221,0
"119992","SHOT",0.00165445485617965,"wrist",8476999,0
"119994","SHOT",0.000494967331178486,"wrist",8476999,0
"120000","SHOT",0.0101406974717975,"wrist",8482221,0
"120001","SHOT",0.00080100930063054,"wrist",8482221,0
"120002","SHOT",0.00296728615649045,"wrist",8482221,0
"120009","GOAL",0.00278231501579285,"snap",8476999,1
"120012","GOAL",0.000401120661990717,"wrist",8482221,1
"120017","SHOT",0.00055202649673447,"wrist",8482221,0
"120019","SHOT",0.00169193674810231,"snap",8482221,0
"120023","SHOT",0.000360956502845511,"wrist",8476999,0
"120031","SHOT",0.000927407934796065,"snap",8482221,0
"120036","SHOT",0.000474257423775271,"wrist",8476999,0
"120045","SHOT",0.0012899381108582,"wrist",8482221,0
"120053","SHOT",0.0101730758324265,"wrist",8476999,0
"120057","SHOT",0.000942668586503714,"wrist",8476999,0
"120058","SHOT",0.17452298104763,"deflected",8482221,0
"120059","GOAL",0.00127715861890465,"wrist",NA,1
"120064","SHOT",0.0113010453060269,"snap",8476999,0
"120065","SHOT",0.0202291663736105,"poke",8476999,0
"120069","SHOT",0.00282407482154667,"wrist",8482221,0
"120078","SHOT",0.000761506846174598,"wrist",8476999,0
"120083","SHOT",0.271815031766891,"tip-in",8482221,0
"120090","SHOT",0.00265345699153841,"wrist",8482221,0
"120093","SHOT",0.00246517662890255,"wrist",8482221,0
"120094","SHOT",0.0188780836760998,"wrist",8482221,0
"120098","SHOT",0.002832603873685,"slap",8482221,0
"120100","SHOT",0.00300664617680013,"slap",8482221,0
"120104","SHOT",0.00151667499449104,"wrist",8482221,0
"120105","SHOT",0.0256649125367403,"wrist",8482221,0
"120107","SHOT",0.00537936855107546,"wrist",8482221,0
"120116","SHOT",0.00828142557293177,"wrist",8482221,0
"120117","SHOT",0.0135626019909978,"wrist",8482221,0
"120123","SHOT",0.000900910992641002,"wrist",8478024,0
"120128","SHOT",0.000373896298697218,"snap",8478406,0
"120134","SHOT",0.000433616165537387,"wrist",8478024,0
"120135","SHOT",0.00879188533872366,"wrist",8478024,0
"120137","SHOT",0.00251001492142677,"snap",8478024,0
"120140","SHOT",0.00472815148532391,"wrist",8478406,0
"120147","SHOT",0.000372837763279676,"snap",8478024,0
"120160","SHOT",0.000781516544520855,"wrist",8478024,0
"120163","SHOT",0.00029802237986587,"wrist",8478406,0
"120165","SHOT",0.00156581564806402,"snap",8478406,0
"120168","SHOT",0.00305690965615213,"wrist",8478024,0
"120181","SHOT",0.00860878080129623,"wrist",8478024,0
"120185","SHOT",0.288225620985031,"deflected",8478024,0
"120186","SHOT",0.175903469324112,"tip-in",8478024,0
"120187","SHOT",0.0327415615320206,"wrist",8478024,0
"120188","SHOT",0.0161975678056479,"wrist",8478024,0
"120192","SHOT",0.00175925332587212,"slap",8478024,0
"120193","SHOT",0.176415592432022,"tip-in",8478024,0
"120197","SHOT",0.00416466593742371,"wrist",8478406,0
"120201","SHOT",0.000251914927503094,"wrist",8478406,0
"120223","SHOT",0.00372492056339979,"snap",8478406,0
"120226","SHOT",0.00633169943466783,"wrist",8478024,0
"120233","SHOT",0.00154566287528723,"wrist",8478406,0
"120234","SHOT",0.00298692844808102,"wrist",8478406,0
"120235","SHOT",0.000741934927646071,"wrist",8478024,0
"120240","SHOT",0.177121296525002,"tip-in",8478024,0
"120241","SHOT",0.000854533223900944,"wrist",8478406,0
"120244","SHOT",0.000384557963116094,"wrist",8478406,0
"120249","GOAL",0.0064408453181386,"wrist",NA,1
"120251","SHOT",0.000230326128075831,"wrist",8478406,0
"120255","SHOT",0.00083077815361321,"snap",8478406,0
"120261","SHOT",0.000742900359909981,"slap",8478406,0
"120266","SHOT",0.0271730627864599,"backhand",8478406,0
"120268","SHOT",0.00120721047278494,"slap",8478024,0
"120270","SHOT",0.00132473092526197,"snap",8478406,0
"120271","GOAL",0.0870142504572868,"tip-in",8478406,1
"120273","GOAL",0.206845596432686,"tip-in",8478406,1
"120276","GOAL",0.00401588343083858,"wrist",8478406,1
"120279","GOAL",0.00377095933072269,"snap",8478024,1
"120281","GOAL",0.00488152401521802,"wrist",8478024,1
"120285","SHOT",0.00719356304034591,"wrist",8478039,0
"120287","GOAL",0.34025838971138,"tip-in",8478024,1
"120291","SHOT",0.126143276691437,"deflected",8478039,0
"120296","SHOT",0.000433324661571532,"wrist",8478039,0
"120300","GOAL",0.170289218425751,"backhand",8478024,1
"120305","SHOT",0.000460345589090139,"wrist",8478024,0
"120307","SHOT",0.000588939874432981,"slap",8478039,0
"120310","SHOT",0.000340177910402417,"snap",8478024,0
"120322","SHOT",0.00820775609463453,"wrist",8478024,0
"120327","SHOT",0.000642640516161919,"slap",8478039,0
"120335","SHOT",0.00107966549694538,"snap",8478024,0
"120339","SHOT",0.000870557792950422,"wrist",8478039,0
"120350","SHOT",0.000124396887258627,"slap",8478024,0
"120352","SHOT",0.000415044632973149,"wrist",8478024,0
"120353","SHOT",0.00651351409032941,"wrist",8478024,0
"120365","SHOT",0.00170316186267883,"wrist",8478024,0
"120369","SHOT",0.00150988646782935,"snap",8478024,0
"120372","SHOT",0.00248971325345337,"snap",8478039,0
"120375","SHOT",0.000875219120644033,"wrist",8478024,0
"120377","GOAL",0.000949718232732266,"snap",8478039,1
"120383","SHOT",0.000374618422938511,"wrist",8478039,0
"120391","SHOT",0.000514884712174535,"slap",8478024,0
"120399","GOAL",0.0332543142139912,"wrist",8478024,1
"120401","SHOT",0.000358815101208165,"wrist",8478024,0
"120403","SHOT",0.00094160798471421,"wrist",8478039,0
"120406","SHOT",0.000816815532743931,"snap",8478039,0
"120415","GOAL",NA,"snap",8478024,1
"120425","SHOT",0.00874829478561878,"wrist",8475660,0
"120432","SHOT",0.00315695814788342,"snap",8475660,0
"120434","SHOT",0.000824380724225193,"wrist",8475660,0
"120436","SHOT",0.000464297540020198,"wrist",8478470,0
"120439","SHOT",0.000458725291537121,"wrist",8478470,0
"120444","SHOT",0.00204647658392787,"snap",8475660,0
"120445","SHOT",0.0166214853525162,"backhand",8478470,0
"120447","SHOT",0.000116672315925825,"wrist",8478470,0
"120448","GOAL",0.00568922143429518,"wrist",8478470,1
"120455","SHOT",0.180286705493927,"deflected",8475660,0
"120462","SHOT",0.146165162324905,"tip-in",8475660,0
"120463","SHOT",0.000825947849079967,"wrist",8478470,0
"120464","SHOT",0.00165069987997413,"snap",8475660,0
"120471","SHOT",0.00181071867700666,"wrist",8478470,0
"120474","SHOT",0.00115592719521374,"snap",8475660,0
"120476","SHOT",0.00126218446530402,"wrist",8475660,0
"120478","SHOT",0.000141677242936566,"snap",8475660,0
"120484","SHOT",0.00484201917424798,"wrist",8475660,0
"120493","SHOT",0.00283621693961322,"wrist",8475660,0
"120497","SHOT",0.00108686240855604,"snap",8478470,0
"120498","GOAL",0.00641973642632365,"wrist",8478470,1
"120502","SHOT",0.00426468718796968,"snap",8478470,0
"120504","SHOT",0.000355725584086031,"wrist",8475660,0
"120507","SHOT",0.00487965298816562,"snap",8478470,0
"120518","SHOT",0.000443821772933006,"wrist",8475660,0
"120523","SHOT",0.00150858226697892,"snap",8475660,0
"120526","SHOT",0.000883007131051272,"snap",8475660,0
"120530","SHOT",0.000533722341060638,"slap",8478470,0
"120545","SHOT",0.199786096811295,"tip-in",8478470,0
"120550","SHOT",0.000181192488525994,"wrist",8478470,0
"120553","SHOT",0.000508973083924502,"wrist",8475660,0
"120554","SHOT",0.294100284576416,"deflected",8478470,0
"120565","SHOT",0.00519769312813878,"wrist",8475660,0
"120573","SHOT",0.000854766112752259,"wrist",8478470,0
"120584","SHOT",0.000491055310703814,"wrist",8475660,0
"120588","SHOT",0.00111544248647988,"wrist",8478470,0
"120590","SHOT",0.000522449379786849,"snap",8478470,0
"120595","SHOT",0.00432321010157466,"backhand",8478470,0
"120598","SHOT",0.00840146187692881,"backhand",8478470,0
"120601","SHOT",0.000505469564814121,"wrist",8478470,0
"120602","SHOT",0.00199494883418083,"snap",8478470,0
"120606","SHOT",0.0734641402959824,"backhand",8478470,0
"120607","SHOT",0.135864213109016,"tip-in",8478470,0
"120610","GOAL",0.0137097788974643,"snap",8478470,1
"120613","SHOT",0.0469720885157585,"wrap-around",8475660,0
"120614","SHOT",0.000180302158696577,"wrist",8478470,0
"120618","SHOT",0.000429841282311827,"snap",8478470,0
"120622","SHOT",0.000478893547551706,"wrist",8478470,0
"120628","SHOT",0.000710093532688916,"snap",8478470,0
"120630","SHOT",0.000390179076930508,"wrist",8478470,0
"120636","SHOT",0.00345055921934545,"wrist",8478470,0
"120643","SHOT",0.00371558358892798,"wrist",8475660,0
"120654","GOAL",0.00305577227845788,"snap",8478470,1
"120658","SHOT",0.00100201251916587,"wrist",8478470,0
"120659","SHOT",0.00137912679929286,"snap",8478470,0
"120662","SHOT",0.000721212127245963,"wrist",8478470,0
"120675","SHOT",0.000491381448227912,"wrist",8475660,0
"120680","SHOT",0.000946194515563548,"snap",8478470,0
"120684","SHOT",0.000383667793357745,"wrist",8478470,0
"120687","SHOT",0.000584975990932435,"snap",8478470,0
"120698","SHOT",0.000142284159664996,"wrist",8478470,0
"120704","SHOT",0.220251023769379,"backhand",8478470,0
"120707","SHOT",0.000896440353244543,"slap",8478470,0
"120710","SHOT",0.00083981390343979,"wrist",8478470,0
"120714","SHOT",0.00128286855760962,"wrist",8475660,0
"120723","SHOT",0.00090044061653316,"wrist",8475660,0
"120734","SHOT",0.000244968832703307,"wrist",8479361,0
"120738","SHOT",0.000438784889411181,"wrist",8479361,0
"120745","SHOT",0.000375933363102376,"wrist",8479361,0
"120749","SHOT",0.000658727600239217,"snap",8479361,0
"120752","SHOT",0.00079955393448472,"wrist",8479361,0
"120755","SHOT",0.000347437540767714,"wrist",8476341,0
"120758","SHOT",0.000659926154185086,"wrist",8476341,0
"120760","SHOT",0.0090229818597436,"backhand",8476341,0
"120761","SHOT",0.00138177978806198,"wrist",8479361,0
"120771","SHOT",0.00662855710834265,"wrist",8479361,0
"120777","SHOT",0.00718811992555857,"wrist",8479361,0
"120778","SHOT",0.0107369450852275,"wrist",8479361,0
"120787","SHOT",0.000835579761769623,"wrist",8476341,0
"120788","SHOT",0.000419032672652975,"wrist",8479361,0
"120791","SHOT",0.112990744411945,"backhand",8479361,0
"120792","SHOT",0.000450887950137258,"wrist",8479361,0
"120799","SHOT",0.000114564849354792,"wrist",8479361,0
"120800","SHOT",0.000401437020627782,"wrist",8476341,0
"120801","SHOT",0.000118125040899031,"wrist",8476341,0
"120807","SHOT",0.000379821372916922,"wrist",8479361,0
"120811","SHOT",0.00338611076585948,"snap",8476341,0
"120814","SHOT",0.00413371063768864,"wrist",8476341,0
"120815","SHOT",0.0375225245952606,"backhand",8479361,0
"120818","GOAL",0.00342874345369637,"wrist",8479361,1
"120826","SHOT",0.250556826591492,"tip-in",8479361,0
"120829","SHOT",0.00239095510914922,"wrist",8479361,0
"120831","GOAL",0.00197717174887657,"wrist",8476341,1
"120850","SHOT",0.00309716933406889,"wrist",8479361,0
"120853","SHOT",0.0006451805238612,"wrist",8479361,0
"120859","SHOT",0.000668910448439419,"wrist",8476341,0
"120891","SHOT",0.000554709578864276,"slap",8479361,0
"120892","SHOT",0.00125691061839461,"snap",8476341,0
"120893","SHOT",0.000693629262968898,"snap",8476341,0
"120897","SHOT",0.00491965934634209,"wrist",8479361,0
"120904","SHOT",0.181301444768906,"tip-in",8479361,0
"120909","GOAL",0.00683707185089588,"wrist",8476341,1
"120917","SHOT",0.000953286536969244,"wrist",8479361,0
"120926","SHOT",0.00557806016877294,"wrist",8479361,0
"120934","SHOT",0.000908095447812229,"wrist",8476341,0
"120937","GOAL",0.00614801375195384,"wrist",8476341,1
"120940","SHOT",0.149911448359489,"tip-in",8479361,0
"120941","SHOT",0.00061493186512962,"wrist",8479361,0
"120944","SHOT",0.00300147500820458,"backhand",8476341,0
"120946","SHOT",0.00750166503712535,"wrist",8479361,0
"120947","GOAL",0.00041686012991704,"slap",8479361,1
"120957","SHOT",0.000498619512654841,"wrist",8479361,0
"120958","SHOT",0.000701547658536583,"snap",8476341,0
"120961","SHOT",0.00292399874888361,"backhand",8479361,0
"120972","SHOT",0.00186493236105889,"wrist",8474889,0
"120974","SHOT",0.000466226774733514,"wrist",8476341,0
"120980","GOAL",0.00101468979846686,"wrist",8476341,1
"120983","SHOT",0.00558203179389238,"wrist",8476341,0
"120984","SHOT",0.149726182222366,"tip-in",8476341,0
"120991","SHOT",0.00513415969908237,"wrist",8474889,0
"120992","SHOT",0.0137193500995636,"wrist",8474889,0
"120993","SHOT",0.000356019358150661,"wrist",8474889,0
"120997","SHOT",0.00047209084732458,"wrist",8474889,0
"120998","SHOT",0.00194179848767817,"wrist",8474889,0
"121001","SHOT",0.00295585999265313,"wrist",8474889,0
"121002","SHOT",0.0199469104409218,"wrist",8474889,0
"121003","GOAL",0.00526126148179173,"slap",8474889,1
"121005","SHOT",0.000301958643831313,"wrist",8476341,0
"121011","SHOT",0.00404466083273292,"slap",8474889,0
"121021","SHOT",0.000535531609784812,"slap",8479292,0
"121022","SHOT",0.00937610026448965,"wrist",8479292,0
"121027","SHOT",0.000670107139740139,"wrist",8479292,0
"121030","SHOT",0.000823797716293484,"slap",8479292,0
"121031","SHOT",0.00332705420441926,"wrist",8475809,0
"121037","SHOT",0.000668478955049068,"wrist",8479292,0
"121038","SHOT",0.000559876090846956,"slap",8479292,0
"121044","SHOT",0.00495895929634571,"wrist",8479292,0
"121054","GOAL",0.00330644892528653,"wrist",8475809,1
"121065","SHOT",0.000433823937783018,"snap",8479292,0
"121071","SHOT",0.00237529259175062,"wrist",8475809,0
"121072","SHOT",0.00244351010769606,"slap",8475809,0
"121073","SHOT",0.220390155911446,"backhand",8475809,0
"121084","SHOT",0.00104446604382247,"wrist",8479292,0
"121085","GOAL",0.00183106027543545,"wrist",8479292,1
"121103","SHOT",0.00105875497683883,"wrist",8475809,0
"121111","SHOT",0.0021332330070436,"wrist",8479292,0
"121116","SHOT",0.00165870692580938,"wrist",8475809,0
"121119","SHOT",0.00370305823162198,"wrist",8479292,0
"121120","SHOT",0.00221075722947717,"snap",8475809,0
"121125","SHOT",0.00122429861221462,"wrist",8475809,0
"121128","SHOT",0.00118393544107676,"wrist",8475809,0
"121131","GOAL",0.00304611562751234,"wrist",8475809,1
"121138","SHOT",0.000562420056667179,"slap",8475809,0
"121143","GOAL",0.00793499033898115,"wrist",8475809,1
"121151","SHOT",0.000686328392475843,"wrist",8475809,0
"121152","SHOT",0.00838468596339226,"wrist",8475809,0
"121157","SHOT",0.0858078077435493,"tip-in",8479292,0
"121160","SHOT",0.00101795967202634,"wrist",8479292,0
"121165","SHOT",0.000983628327958286,"slap",8479292,0
"121168","SHOT",0.00089746544836089,"snap",8479292,0
"121169","SHOT",0.000627254717983305,"wrist",8479292,0
"121172","SHOT",0.000345595501130447,"slap",8479292,0
"121177","GOAL",0.00196928274817765,"snap",8479292,1
"121183","SHOT",0.0833569169044495,"backhand",8475809,0
"121187","SHOT",0.00116686581168324,"wrist",8479292,0
"121188","SHOT",0.000846077455207705,"wrist",8475809,0
"121192","SHOT",0.00278481002897024,"wrist",8479292,0
"121194","SHOT",0.0010852359700948,"snap",8475809,0
"121195","SHOT",0.000927978893741965,"wrist",8475809,0
"121196","SHOT",0.109228074550629,"backhand",8479292,0
"121197","SHOT",0.00113795942161232,"wrist",8479292,0
"121202","SHOT",0.000857689417898655,"snap",8479292,0
"121222","GOAL",0.177959650754929,"deflected",8479292,1
"121224","SHOT",0.00163873843848705,"snap",8479292,0
"121228","SHOT",0.00115516665391624,"wrist",8479292,0
"121232","SHOT",0.000348753004800528,"wrist",8479292,0
"121235","SHOT",0.000453186774393544,"wrist",8479292,0
"121247","SHOT",0.000774292333517224,"wrist",8475809,0
"121250","SHOT",NA,"backhand",8475809,0
"121253","SHOT",0.00321639259345829,"wrist",8475809,0
"121254","SHOT",0.12718303501606,"backhand",8475809,0
"121256","SHOT",0.00936751626431942,"wrist",8479292,0
"121257","GOAL",0.00456380844116211,"wrist",8475809,1
"121265","SHOT",0.00228503393009305,"wrist",8479292,0
"121273","GOAL",0.00138669228181243,"wrist",8479292,1
"121275","SHOT",0.000620657112449408,"wrist",8479292,0
"121282","SHOT",0.000647448527161032,"wrist",8475809,0
"121284","SHOT",0.00597426947206259,"wrist",8479292,0
"121303","SHOT",0.000610706105362624,"wrist",8479292,0
"121312","SHOT",0.130215480923653,"backhand",8479292,0
"121321","SHOT",NA,"wrist",8475809,0
"121327","SHOT",NA,"snap",8479292,0
"121333","SHOT",NA,"slap",8475809,0
"121334","SHOT",NA,"wrist",8479292,0
"121339","SHOT",NA,"wrist",8475809,0
"121340","SHOT",NA,"wrist",8475809,0
"121342","SHOT",NA,"wrist",8475809,0
"121343","GOAL",NA,"wrist",NA,1
"121349","SHOT",0.406805992126465,"tip-in",8477484,0
"121350","SHOT",0.00148817268200219,"wrist",8473575,0
"121351","SHOT",0.000442438351456076,"wrist",8473575,0
"121354","SHOT",0.00057228357763961,"slap",8477484,0
"121361","GOAL",0.00571948755532503,"wrist",8477484,1
"121364","SHOT",0.0397204682230949,"backhand",8477484,0
"121369","SHOT",0.00052427570335567,"slap",8477484,0
"121370","SHOT",0.159029573202133,"tip-in",8477484,0
"121381","SHOT",0.000555609120056033,"wrist",8473575,0
"121393","SHOT",0.000445059937192127,"wrist",8473575,0
"121400","SHOT",0.131043344736099,"tip-in",8477484,0
"121401","SHOT",0.00683575123548508,NA,8473575,0
"121405","SHOT",0.00283122877590358,"wrist",8473575,0
"121406","SHOT",0.0032486121635884,"wrist",8473575,0
"121407","SHOT",0.00310392864048481,"wrist",8473575,0
"121408","SHOT",0.00488538714125752,"slap",8473575,0
"121412","SHOT",0.000640556507278234,"slap",8473575,0
"121413","SHOT",0.153282925486565,"deflected",8473575,0
"121420","SHOT",0.000430907326517627,"wrist",8477484,0
"121424","SHOT",0.00226247007958591,"wrist",8477484,0
"121445","SHOT",0.000854317913763225,"wrist",8477484,0
"121449","SHOT",0.0111010447144508,"backhand",8477484,0
"121452","SHOT",0.194733664393425,"backhand",8473575,0
"121453","SHOT",0.00158885738346726,"wrist",8473575,0
"121461","SHOT",0.000708555977325886,"wrist",8477484,0
"121471","GOAL",0.0052099684253335,"wrist",8473575,1
"121473","SHOT",0.000556060287635773,"wrist",8473575,0
"121477","SHOT",0.000118916155770421,"wrist",8477484,0
"121481","SHOT",0.000396143324906006,"wrist",8477484,0
"121483","SHOT",0.000407226121751592,"wrist",8477484,0
"121493","SHOT",0.000503553892485797,"wrist",8477484,0
"121494","GOAL",0.00193378352560103,"wrist",8473575,1
"121496","SHOT",0.202986761927605,"tip-in",8473575,0
"121504","SHOT",0.000463269010651857,"wrist",8473575,0
"121510","SHOT",0.000966797582805157,"wrist",8473575,0
"121511","SHOT",0.105671890079975,"deflected",8473575,0
"121516","SHOT",0.00144460587762296,"snap",8473575,0
"121519","SHOT",0.000837343628518283,"wrist",8473575,0
"121520","SHOT",0.00109168444760144,"wrist",8473575,0
"121522","GOAL",0.00427053729072213,"wrist",8477484,1
"121524","SHOT",0.132072404026985,"deflected",8477484,0
"121527","SHOT",0.00234497338533401,"wrist",8473575,0
"121541","SHOT",0.010039821267128,"wrist",8473575,0
"121545","SHOT",0.00104856071993709,"wrist",8473575,0
"121553","GOAL",0.0015203874791041,"wrist",8477484,1
"121555","SHOT",0.00634453492239118,"wrist",8477484,0
"121558","GOAL",0.0112054608762264,"wrist",8477484,1
"121575","GOAL",0.00546782743185759,"wrist",8473575,1
"121579","SHOT",0.000821050896774977,"wrist",8473575,0
"121580","SHOT",0.0608416683971882,"backhand",8473575,0
"121583","SHOT",0.000792639970313758,"wrist",8477484,0
"121584","SHOT",0.00943194981664419,"wrist",8477484,0
"121585","SHOT",0.119551777839661,"deflected",8477484,0
"121591","SHOT",0.0014833650784567,"wrist",8477484,0
"121594","SHOT",0.00255077425390482,"slap",8477484,0
"121600","SHOT",0.000539575004950166,"slap",8477484,0
"121601","SHOT",0.000586663081776351,"slap",8477484,0
"121604","SHOT",0.00365942600183189,"wrist",8477484,0
"121606","GOAL",0.00706653809174895,"wrist",8477484,1
"121617","SHOT",0.000159026647452265,"wrist",8473575,0
"121619","SHOT",0.000492527498863637,"wrist",8477484,0
