"","event_type","xg","secondary_type","event_goalie_id","goal","goalie_id_stan"
"184663","SHOT",-0.377132393270339,"snap",8477484,0,36
"184669","SHOT",-0.382246886721798,"wrist",8477484,0,36
"184707","SHOT",-0.375853353050277,"slap",8477484,0,36
"184717","SHOT",-0.365452789521847,"wrist",8476999,0,29
"184732","SHOT",-0.383083483397007,"wrist",8476999,0,29
"184740","SHOT",-0.384396323057328,"wrist",8476999,0,29
"184752","SHOT",-0.387878301490962,"wrist",8476999,0,29
"184757","SHOT",-0.387559349056662,"slap",8476999,0,29
"184788","SHOT",-0.380779336362643,"snap",8477484,0,36
"184791","SHOT",-0.391761869111472,"snap",8476999,0,29
"184811","SHOT",-0.364358745777448,"wrist",8477484,0,36
"184812","GOAL",0.144594544883719,"wrist",8477484,1,36
"184831","SHOT",-0.388216761729874,"wrist",8477484,0,36
"184847","SHOT",1.28993623541171,"tip-in",8476999,0,29
"184876","SHOT",-0.385838450474555,"snap",8477484,0,36
"184889","SHOT",-0.387663780660542,"wrist",8477484,0,36
"184912","SHOT",-0.386664026206908,"wrist",8476999,0,29
"184923","GOAL",-0.343935941116072,"wrist",8477484,1,36
"184937","SHOT",-0.379273999791475,"wrist",8476999,0,29
"184941","SHOT",0.81433611638907,"backhand",8476999,0,29
"184959","SHOT",-0.369209043735775,"snap",8476999,0,29
"184968","SHOT",-0.385265238249642,"slap",8476999,0,29
"184973","SHOT",-0.354088120209042,"wrist",8477484,0,36
"184988","SHOT",-0.384951363816144,"wrist",8481611,0,81
"184997","GOAL",-0.32795066665181,"snap",8478048,1,46
"185011","SHOT",-0.380053245129522,"wrist",8478048,0,46
"185014","SHOT",-0.310781060895921,"snap",8478048,0,46
"185020","SHOT",-0.385577749823183,"snap",8481611,0,81
"185038","SHOT",-0.366622783834714,"snap",8481611,0,81
"185056","SHOT",2.54593505014979,"deflected",8481611,0,81
"185069","SHOT",-0.374232004843245,"snap",8481611,0,81
"185102","SHOT",-0.3821991840567,"snap",8481611,0,81
"185117","SHOT",-0.39183119145802,"wrist",8481611,0,81
"185119","SHOT",-0.380009268299399,"wrist",8481611,0,81
"185151","SHOT",-0.390423379152013,"wrist",8478048,0,46
"185161","SHOT",-0.39037992376768,"wrist",8481611,0,81
"185165","SHOT",-0.386597877450448,"poke",8481611,0,81
"185193","SHOT",-0.363484564795406,"wrist",8481611,0,81
"185220","SHOT",-0.386341498938753,"snap",8481611,0,81
"185229","SHOT",-0.263292969671641,"wrist",8478048,0,46
"185230","SHOT",-0.0595881243966239,"wrist",8478048,0,46
"185231","SHOT",1.90379653109595,"backhand",8478048,0,46
"185234","GOAL",-0.287317961206986,"wrist",8478048,1,46
"185238","SHOT",-0.346993343329888,"snap",8478048,0,46
"185258","SHOT",-0.368601327969067,"wrist",8481611,0,81
"185261","SHOT",-0.380835570377077,"wrist",8481611,0,81
"185264","SHOT",-0.358493739121531,"wrist",8481611,0,81
"185278","SHOT",2.48597159382424,"tip-in",8481611,0,81
"185304","GOAL",0.616821108981544,"tip-in",8481611,1,81
"185308","SHOT",-0.374045528299957,"wrist",8478048,0,46
"185331","GOAL",-0.226759658003283,"wrist",8478048,1,46
"185373","SHOT",-0.366065200439493,"wrist",8478048,0,46
"185396","SHOT",-0.383259324841658,"wrist",8478048,0,46
"185422","SHOT",-0.385842880411064,"wrist",8481611,0,81
"185424","SHOT",2.83436307280948,"tip-in",8481611,0,81
"185430","SHOT",0.642323854787351,"wrap-around",8481611,0,81
"185435","SHOT",-0.38118268131182,"wrist",8481611,0,81
"185492","SHOT",-0.304502987043146,"snap",8478048,0,46
"185506","SHOT",-0.386513567494256,"wrist",8478048,0,46
"185511","SHOT",-0.384447798611573,"wrist",8478048,0,46
"185521","GOAL",-0.385185739796526,"snap",8478048,1,46
"185539","GOAL",-0.327980281692791,"wrist",8478048,1,46
"185569","SHOT",-0.34264041824696,"backhand",8481611,0,81
"185585","SHOT",-0.049092367709542,"wrist",8481611,0,81
"185608","SHOT",-0.371593405302216,"slap",8481611,0,81
"185620","SHOT",-0.387737354565508,"snap",8478048,0,46
"185632","SHOT",-0.381178911844794,"wrist",8481611,0,81
"185654","SHOT",1.13903183932112,"tip-in",8478048,0,46
"185658","SHOT",-0.0773268974296061,"backhand",8478048,0,46
"185662","SHOT",-0.356102278363673,"wrist",8478048,0,46
"185663","SHOT",-0.374840884131322,"wrist",8481611,0,81
"185676","SHOT",-0.341675831654491,"wrist",8478048,0,46
"185677","SHOT",-0.388054659248221,"wrist",8478048,0,46
"185686","SHOT",-0.384276920954413,"wrist",8478048,0,46
"185698","SHOT",-0.38462577717121,"wrist",8481611,0,81
"185701","GOAL",1.32067674376939,"backhand",8478048,1,46
"185706","SHOT",0.847931824057112,"backhand",8478048,0,46
"185731","SHOT",-0.384596052622336,"wrist",8481611,0,81
"185761","SHOT",-0.390852552136773,"wrist",8477465,0,34
"185766","SHOT",-0.391738396565016,"wrist",8477465,0,34
"185770","GOAL",-0.385739050672834,"snap",8477465,1,34
"185774","SHOT",-0.380164763519627,"wrist",8475311,0,9
"185831","SHOT",-0.389089329181546,"slap",8477465,0,34
"185880","SHOT",-0.383393391591483,"wrist",8477465,0,34
"185921","GOAL",-0.332393771485134,"wrist",8477465,1,34
"185941","GOAL",-0.384654410063271,"wrist",8477465,1,34
"185946","SHOT",-0.321907856819992,"wrist",8477968,0,39
"185952","SHOT",-0.381115308291331,"wrist",8477968,0,39
"185977","SHOT",-0.380261501766215,"wrist",8475311,0,9
"185979","SHOT",-0.249441466780939,"wrist",8475311,0,9
"186008","SHOT",-0.339583310335609,"wrist",8477968,0,39
"186013","SHOT",-0.373767865902499,"wrist",8475311,0,9
"186024","GOAL",-0.372492228982444,"wrist",8477968,1,39
"186030","SHOT",-0.379617830622592,"wrist",8475311,0,9
"186031","GOAL",-0.383618683549877,"snap",8475311,1,9
"186062","SHOT",-0.386672355651067,"wrist",8475311,0,9
"186068","SHOT",-0.323001128875952,"wrist",8477968,0,39
"186083","SHOT",-0.387336559524744,"wrist",8475311,0,9
"186093","SHOT",-0.371541799707347,"wrist",8477968,0,39
"186103","SHOT",-0.358240529494507,"wrist",8477968,0,39
"186112","SHOT",2.91978864751231,"tip-in",8477968,0,39
"186127","SHOT",-0.240885902510592,"wrist",8477968,0,39
"186141","SHOT",3.99168103936933,"deflected",8475311,0,9
"186142","SHOT",-0.120373930249324,"wrist",8475311,0,9
"186147","SHOT",-0.312039073889347,"wrist",8475311,0,9
"186148","GOAL",0.140417366281567,"bat",8475311,1,9
"186153","SHOT",0.713876860018445,"wrap-around",8477968,0,39
"186167","SHOT",-0.388459551424161,"wrist",8475311,0,9
"186189","SHOT",-0.148964059476946,"wrist",8475311,0,9
"186191","SHOT",-0.388041446864196,"snap",8475311,0,9
"186192","SHOT",-0.253967085812107,"wrist",8475311,0,9
"186193","SHOT",-0.240589669969861,"wrist",8475311,0,9
"186201","SHOT",-0.349441648950899,"wrist",8477968,0,39
"186207","SHOT",-0.381354247670968,"slap",8475311,0,9
"186263","SHOT",-0.388230913486299,"wrist",8475311,0,9
"186265","SHOT",-0.386559324683181,"wrist",8475311,0,9
"186275","SHOT",-0.199824179359779,"wrist",8475311,0,9
"186276","GOAL",-0.237573275040085,"wrist",8475311,1,9
"186297","SHOT",-0.388290464392168,"wrist",8477968,0,39
"186310","SHOT",-0.386213090667118,"wrist",8477968,0,39
"186314","SHOT",-0.381705362488071,"wrist",8475311,0,9
"186318","SHOT",-0.315000564298959,"wrist",8475311,0,9
"186319","SHOT",-0.338240202864597,"wrist",8475311,0,9
"186320","SHOT",-0.271900550191459,"wrist",8475311,0,9
"186369","SHOT",-0.388370191271906,"snap",8475311,0,9
"186382","SHOT",-0.355239318518605,"snap",8475311,0,9
"186393","SHOT",-0.390275936184088,"snap",8477968,0,39
"186401","SHOT",-0.153398581629108,"tip-in",8475311,0,9
"186425","SHOT",-0.384919682669201,"slap",8475311,0,9
"186446","SHOT",2.47673985937625,"backhand",8475311,0,9
"186451","SHOT",-0.20865022812737,"wrist",8475311,0,9
"186456","SHOT",-0.350592203901588,"wrist",8475311,0,9
"186546","SHOT",-0.269832260916162,"wrist",8475311,0,9
"186554","SHOT",-0.33746347021939,"slap",8475311,0,9
"186565","SHOT",-0.388456531401782,"wrist",8478470,0,49
"186566","GOAL",-0.31268866787006,"wrist",8478470,1,49
"186579","SHOT",2.04689728517923,"tip-in",8475809,0,14
"186595","SHOT",-0.361783072209791,"wrist",8478470,0,49
"186598","SHOT",-0.266010599690647,"backhand",8475809,0,14
"186613","GOAL",-0.371441832688958,"slap",8475809,1,14
"186660","SHOT",-0.383030849454575,"wrist",8478470,0,49
"186682","SHOT",-0.391281535407662,"slap",8475809,0,14
"186683","GOAL",-0.380117800032812,"snap",8475809,1,14
"186707","SHOT",-0.382326734231325,"wrist",8478470,0,49
"186723","SHOT",-0.37715251192367,"wrist",8475809,0,14
"186820","SHOT",-0.386422032583676,"wrist",8475809,0,14
"186823","SHOT",-0.356229844793376,"wrist",8475809,0,14
"186836","SHOT",-0.388098827717158,"wrist",8478470,0,49
"186841","SHOT",-0.363633300469795,"wrist",8478470,0,49
"186855","SHOT",-0.371514997650384,"wrist",8478470,0,49
"186877","SHOT",-0.384485524936456,"snap",8478470,0,49
"186911","SHOT",-0.367440840310215,"wrist",8478470,0,49
"186920","SHOT",-0.207354599172486,"tip-in",8475809,0,14
"186943","SHOT",-0.382349256925133,"wrist",8475809,0,14
"186960","SHOT",2.04986451106479,"tip-in",8478470,0,49
"186961","SHOT",1.62019890162387,"backhand",8478470,0,49
"186980","SHOT",-0.384709912599197,"wrist",8478470,0,49
"186981","SHOT",4.02553912795048,"backhand",8478470,0,49
"187005","SHOT",-0.359365651236902,"snap",8478470,0,49
"187006","SHOT",4.20781195066076,"deflected",8478470,0,49
"187020","SHOT",-0.386556244773673,"wrist",8478470,0,49
"187062","SHOT",-0.38117257065333,"wrist",8475809,0,14
"187075","SHOT",-0.301130534041506,"wrist",8475809,0,14
"187080","SHOT",1.50234497339899,"tip-in",8475809,0,14
"187114","SHOT",-0.226255319399213,"snap",8478470,0,49
"187127","SHOT",-0.321906631700432,"wrist",8475809,0,14
"187128","SHOT",-0.364246120330981,"slap",8475809,0,14
"187132","GOAL",-0.272099745049954,"snap",8475809,1,14
"187136","SHOT",-0.213022371845628,"backhand",8478470,0,49
"187138","SHOT",-0.379237104186629,"snap",8478470,0,49
"187159","SHOT",1.40582143072508,"tip-in",8475809,0,14
"187172","SHOT",-0.386745698990584,"snap",8478470,0,49
"187182","SHOT",6.60795996971926,"tip-in",8478470,0,49
"187192","SHOT",-0.344539493871762,"snap",8478470,0,49
"187193","SHOT",-0.279448107989517,"snap",8478470,0,49
"187233","SHOT",-0.372484188707568,"wrist",8478470,0,49
"187246","GOAL",3.4972480813255,"backhand",8478470,1,49
"187251","SHOT",2.12771651984481,"tip-in",8478470,0,49
"187263","SHOT",-0.273536967711289,"snap",8478470,0,49
"187264","GOAL",6.47390916698054,"backhand",8478470,1,49
"187273","SHOT",-0.313037190429994,"wrist",8478470,0,49
"187277","SHOT",-0.365707809451237,"wrist",8478470,0,49
"187285","SHOT",4.35893547204647,"tip-in",8478470,0,49
"187297","SHOT",2.29805144903995,"tip-in",8474593,0,5
"187307","SHOT",-0.384932430927973,"wrist",8470594,0,1
"187332","SHOT",1.86545168509736,"backhand",8470594,0,1
"187337","SHOT",-0.389898680635035,"wrist",8470594,0,1
"187356","SHOT",0.782737723192772,"backhand",8474593,0,5
"187379","SHOT",-0.345565165336141,"wrist",8470594,0,1
"187390","SHOT",-0.360263188199381,"wrist",8470594,0,1
"187400","SHOT",-0.334422877467245,"wrist",8474593,0,5
"187404","SHOT",-0.158466716453758,"wrist",8474593,0,5
"187411","SHOT",-0.357005321519928,"slap",8474593,0,5
"187424","SHOT",-0.312261368069153,"wrist",8474593,0,5
"187425","SHOT",-0.387765358214945,"snap",8474593,0,5
"187431","SHOT",-0.381747394697552,"wrist",8470594,0,1
"187441","GOAL",1.1790039726189,"tip-in",8470594,1,1
"187448","SHOT",2.90309241700356,"tip-in",8470594,0,1
"187495","SHOT",-0.385636610316004,"wrist",8470594,0,1
"187535","SHOT",-0.384235811006724,"slap",8470594,0,1
"187546","GOAL",1.9867689099659,"backhand",8470594,1,1
"187551","SHOT",-0.390066533136634,"wrist",8470594,0,1
"187555","SHOT",-0.372662246831534,"wrist",8470594,0,1
"187578","SHOT",-0.257992116884561,"deflected",8474593,0,5
"187632","SHOT",-0.381098669935744,"wrist",8470594,0,1
"187633","SHOT",3.23272037546429,"tip-in",8470594,0,1
"187641","SHOT",-0.370155600880196,"wrist",8470594,0,1
"187647","SHOT",-0.382265667325554,"wrist",8470594,0,1
"187653","SHOT",-0.375894923273332,"wrist",8474593,0,5
"187663","SHOT",-0.354111784180429,"wrist",8470594,0,1
"187671","SHOT",-0.35083824076158,"wrist",8474593,0,5
"187672","GOAL",-0.133777942821232,"wrist",8474593,1,5
"187676","SHOT",-0.386757448417592,"wrist",8470594,0,1
"187692","SHOT",-0.368003916210724,"wrist",8470594,0,1
"187722","SHOT",-0.387704227999922,"snap",8470594,0,1
"187736","SHOT",-0.336303011648572,"wrist",8470594,0,1
"187742","SHOT",-0.377052329311615,"wrist",8474593,0,5
"187792","SHOT",-0.125185789225929,"wrist",8470594,0,1
"187805","SHOT",3.40320489244211,"tip-in",8470594,0,1
"187824","SHOT",-0.386613586272235,"wrist",8474593,0,5
"187844","SHOT",-0.293728149489172,"wrist",8474593,0,5
"187857","SHOT",2.37483794601507,"deflected",8474593,0,5
"187859","SHOT",-0.386878762630994,"slap",8474593,0,5
"187868","SHOT",-0.355179301348658,"snap",8474593,0,5
"187874","SHOT",-0.383284516790373,"slap",8470594,0,1
"187875","SHOT",-0.292449104135928,"wrist",8474593,0,5
"187876","SHOT",-0.213875082436277,"wrist",8474593,0,5
"187877","SHOT",-0.323324197694862,"wrist",8474593,0,5
"187886","SHOT",2.71521016195047,"tip-in",8474593,0,5
"187892","SHOT",-0.32178135467013,"wrist",8474593,0,5
"187897","SHOT",-0.380133682955039,"wrist",8474593,0,5
"187902","SHOT",2.39412141001848,"tip-in",8474593,0,5
"187905","SHOT",-0.376167187273846,"wrist",8474593,0,5
"187906","SHOT",-0.285012484678351,"wrist",8474593,0,5
"187915","SHOT",-0.366073244136492,"snap",8474593,0,5
"187926","SHOT",-0.383067990596651,"wrist",8474593,0,5
"187952","SHOT",-0.384418214369687,"wrist",8470594,0,1
"187953","SHOT",-0.389251018869773,"wrist",8470594,0,1
"187975","SHOT",-0.380534960087194,"wrist",8470594,0,1
"187983","SHOT",-0.328336332920412,"wrist",8470594,0,1
"187984","SHOT",0.165942342189779,"backhand",8470594,0,1
"188005","SHOT",-0.375510328128815,"wrist",8470594,0,1
"188026","SHOT",-0.390895144290913,"wrist",8470594,0,1
"188032","SHOT",-0.385179411438017,"wrist",8474593,0,5
"188099","SHOT",1.80717355525463,"tip-in",8482821,0,88
"188100","SHOT",-0.364798074336045,"wrist",8482821,0,88
"188106","SHOT",0.564141241676473,"backhand",8482821,0,88
"188131","SHOT",-0.381948602619123,"wrist",8482821,0,88
"188138","SHOT",-0.344739253380334,"wrist",8477424,0,33
"188143","SHOT",-0.380465674100688,"slap",8477424,0,33
"188149","GOAL",-0.349378011176219,"wrist",8482821,1,88
"188155","SHOT",-0.386859306585972,"wrist",8482821,0,88
"188178","SHOT",-0.379694625599584,"wrist",8482821,0,88
"188221","SHOT",-0.386315027972061,"wrist",8477424,0,33
"188231","SHOT",-0.387268956366572,"wrist",8482821,0,88
"188250","SHOT",-0.354099348190259,"wrist",8477424,0,33
"188272","SHOT",-0.386994607010662,"wrist",8482821,0,88
"188292","SHOT",-0.343458438790184,"wrist",8482821,0,88
"188314","SHOT",-0.380877150866497,"snap",8477424,0,33
"188320","SHOT",-0.382413378930031,"wrist",8482821,0,88
"188326","SHOT",-0.388020445303473,"wrist",8482821,0,88
"188327","SHOT",2.64121655429426,"deflected",8482821,0,88
"188329","SHOT",1.29126796090603,"deflected",8482821,0,88
"188331","SHOT",1.27734096601117,"tip-in",8482821,0,88
"188342","SHOT",-0.385984804352257,"wrist",8482821,0,88
"188372","SHOT",-0.361628505240068,"wrist",8477424,0,33
"188373","SHOT",1.49422321096074,"tip-in",8477424,0,33
"188378","SHOT",-0.387815062821223,"wrist",8482821,0,88
"188384","SHOT",-0.364499336802249,"wrist",8477424,0,33
"188437","SHOT",-0.388583783851821,"snap",8482821,0,88
"188451","SHOT",-0.392066949120029,"wrist",8477424,0,33
"188463","SHOT",-0.387639518245627,"wrist",8482821,0,88
"188472","SHOT",-0.387648269894047,"slap",8477424,0,33
"188473","SHOT",-0.386596015816257,"wrist",8477424,0,33
"188509","SHOT",-0.349267818858264,"wrist",8482821,0,88
"188522","SHOT",-0.390578727862657,"wrist",8482821,0,88
"188541","SHOT",-0.381223170999956,"slap",8477424,0,33
"188559","SHOT",-0.381930631347144,"wrist",8477424,0,33
"188565","SHOT",-0.357891555214512,"slap",8482821,0,88
"188566","SHOT",-0.350933232015052,"wrist",8482821,0,88
"188574","SHOT",1.18317950860266,"tip-in",8482821,0,88
"188587","SHOT",-0.386958180236485,"wrist",8482821,0,88
"188639","SHOT",-0.379540102261912,"wrist",8477424,0,33
"188647","SHOT",-0.328655876953996,"wrist",8482821,0,88
"188656","SHOT",-0.369659059580365,"wrist",8477424,0,33
"188660","SHOT",-0.38550873503982,"wrist",8482821,0,88
"188709","SHOT",-0.387489797427962,"slap",8477424,0,33
"188710","SHOT",-0.297838227129509,"wrist",8477424,0,33
"188728","SHOT",-0.37628117472474,"wrist",8482821,0,88
"188733","SHOT",-0.373994418912731,"snap",8477424,0,33
"188772","SHOT",-0.345766964429232,"wrist",8477424,0,33
"188798","SHOT",-0.344183606905982,"slap",8482821,0,88
"188804","GOAL",-0.158825847590886,"slap",8482821,1,88
"188809","SHOT",-0.305104575500993,"wrist",8482821,0,88
"188811","SHOT",0.495788385620651,"wrist",8482821,0,88
"188812","SHOT",-0.295496373447462,"slap",8482821,0,88
"188830","SHOT",-0.313483667800772,"wrist",8482821,0,88
"188854","SHOT",-0.391797838390757,"wrist",8477424,0,33
"188855","SHOT",-0.387774726273032,"wrist",8477424,0,33
"188875","SHOT",-0.386903120009785,"wrist",8476945,0,28
"188912","SHOT",-0.365910847352374,"snap",8476945,0,28
"188914","SHOT",-0.384422312360394,"wrist",8476883,0,24
"188936","SHOT",3.48771607623321,"deflected",8476883,0,24
"188949","GOAL",-0.34469985107136,"slap",8476945,1,28
"188962","SHOT",0.328498761439208,"backhand",8476945,0,28
"188970","SHOT",-0.383994153606946,"wrist",8476945,0,28
"188976","SHOT",-0.383025972931187,"wrist",8476883,0,24
"188981","SHOT",-0.378347829936937,"wrist",8476883,0,24
"189007","SHOT",-0.386632067012579,"wrist",8476945,0,28
"189009","SHOT",-0.210450181997836,"wrist",8476945,0,28
"189010","SHOT",-0.244970971285723,"snap",8476945,0,28
"189017","SHOT",-0.386857625040934,"wrist",8476945,0,28
"189043","SHOT",0.584966138790493,"wrap-around",8476945,0,28
"189052","SHOT",1.35954514700736,"tip-in",8476883,0,24
"189059","SHOT",-0.386853321722926,"wrist",8476883,0,24
"189076","SHOT",-0.357983360472704,"snap",8476883,0,24
"189083","SHOT",-0.385284207925621,"slap",8476945,0,28
"189131","SHOT",-0.379050966433387,"wrist",8476883,0,24
"189159","SHOT",-0.275597221844892,"wrist",8476945,0,28
"189175","SHOT",-0.34844910362434,"wrist",8476945,0,28
"189180","GOAL",1.51830991019413,"tip-in",8476883,1,24
"189192","SHOT",-0.381685069306534,"wrist",8476945,0,28
"189194","SHOT",-0.386543624844464,"wrist",8476945,0,28
"189202","SHOT",-0.287367438242173,"wrist",8476883,0,24
"189217","SHOT",-0.379876928009959,"slap",8476945,0,28
"189231","SHOT",-0.377925702672942,"wrist",8476883,0,24
"189233","GOAL",-0.32560118848267,"wrist",8476883,1,24
"189256","SHOT",-0.388895366319328,"wrist",8476945,0,28
"189257","SHOT",-0.307576024930897,"wrist",8476945,0,28
"189258","SHOT",-0.385435708674323,"wrist",8476945,0,28
"189275","SHOT",-0.347134806995715,"slap",8476945,0,28
"189280","SHOT",-0.280375413988451,"snap",8476945,0,28
"189289","SHOT",2.88279381482628,"tip-in",8476945,0,28
"189295","SHOT",-0.367766771733907,"wrist",8476945,0,28
"189303","SHOT",-0.380908110801297,"snap",8476945,0,28
"189321","SHOT",2.16011771540925,"tip-in",8476883,0,24
"189327","SHOT",-0.357936063329025,"snap",8476883,0,24
"189352","SHOT",0.712660227320321,"backhand",8476945,0,28
"189355","SHOT",-0.329363660691682,"snap",8476883,0,24
"189408","SHOT",-0.36684630313408,"slap",8476883,0,24
"189409","SHOT",-0.3591164078489,"slap",8476883,0,24
"189410","SHOT",0.290749364612195,"backhand",8476883,0,24
"189411","SHOT",-0.103085426297936,"poke",8476883,0,24
"189425","SHOT",-0.315816623966462,"wrist",8476883,0,24
"189426","SHOT",-0.219616690806692,"wrist",8476883,0,24
"189438","SHOT",-0.363992551381182,"wrist",8476945,0,28
"189456","SHOT",0.831380034460056,"tip-in",8476883,0,24
"189457","SHOT",-0.0651508242458373,"poke",8476883,0,24
"189525","SHOT",-0.375931016390645,"wrist",8476945,0,28
"189534","SHOT",2.20877842400266,"tip-in",8476883,0,24
"189546","GOAL",-0.282126233035899,"snap",8476883,1,24
"189557","SHOT",-0.383301234710289,"wrist",8476945,0,28
"189559","SHOT",-0.389464275226234,"wrist",8476945,0,28
"189571","SHOT",-0.391540393246511,"wrist",8476945,0,28
"189588","SHOT",-0.278904784575318,"wrist",8476945,0,28
"189590","GOAL",-0.312473389039689,"wrist",8476945,1,28
"189594","SHOT",-0.385286482781005,"slap",8476883,0,24
"189597","SHOT",-0.388515472314463,"wrist",8476945,0,28
"189610","SHOT",-0.383343907712054,"wrist",8478872,0,52
"189625","SHOT",-0.387585374292006,"wrist",8478872,0,52
"189660","SHOT",-0.385835816296395,"wrist",8475683,0,11
"189665","SHOT",-0.379384082601537,"wrist",8475683,0,11
"189671","SHOT",-0.383960068419526,"wrist",8475683,0,11
"189676","SHOT",-0.382713093479566,"wrist",8478872,0,52
"189677","SHOT",2.10344759947643,"backhand",8478872,0,52
"189680","SHOT",-0.37767547884708,"wrist",8475683,0,11
"189690","SHOT",0.0630857937659599,"wrap-around",8475683,0,11
"189694","SHOT",-0.380674364491303,"wrist",8475683,0,11
"189701","SHOT",-0.272777530469032,"wrist",8478872,0,52
"189705","SHOT",-0.383113705864585,"wrist",8478872,0,52
"189724","SHOT",-0.386759402449069,"wrist",8475683,0,11
"189744","SHOT",-0.339557942147627,"snap",8478872,0,52
"189757","SHOT",-0.385677166735513,"wrist",8478872,0,52
"189761","SHOT",1.36053904064987,"tip-in",8478872,0,52
"189767","SHOT",-0.31937257113235,"wrist",8475683,0,11
"189789","SHOT",-0.357437867433364,"slap",8478872,0,52
"189798","SHOT",-0.366999956397316,"wrist",8478872,0,52
"189807","SHOT",-0.386534429603521,"wrist",8475683,0,11
"189821","SHOT",-0.387640709571736,"wrist",8478872,0,52
"189844","SHOT",-0.378509010156798,"snap",8475683,0,11
"189845","SHOT",-0.375838997249848,"wrist",8475683,0,11
"189847","SHOT",-0.202665744937391,"between-legs",8475683,0,11
"189848","SHOT",-0.325823065163631,"wrist",8475683,0,11
"189857","SHOT",-0.388811674911628,"wrist",8478872,0,52
"189890","SHOT",-0.355473179469675,"slap",8475683,0,11
"189891","SHOT",-0.285670476545656,"slap",8475683,0,11
"189928","SHOT",-0.369030513359017,"wrist",8478872,0,52
"189931","SHOT",0.10790332283276,"wrist",8478872,0,52
"189947","SHOT",-0.380445139659573,"snap",8478872,0,52
"189990","SHOT",-0.387364858332175,"wrist",8478872,0,52
"189995","SHOT",-0.387363672139249,"snap",8475683,0,11
"190016","SHOT",-0.38753310138341,"wrist",8475683,0,11
"190018","SHOT",-0.387440538553032,"snap",8478872,0,52
"190020","SHOT",-0.273740830343751,"wrist",8478872,0,52
"190092","SHOT",-0.388406907643129,"wrist",8478872,0,52
"190093","SHOT",-0.356400827680778,"wrist",8478872,0,52
"190103","SHOT",-0.369233722366238,"wrist",8475683,0,11
"190140","SHOT",-0.352446357335153,"wrist",8475683,0,11
"190143","SHOT",-0.354808240695368,"wrist",8478872,0,52
"190149","SHOT",-0.335971113755738,"wrist",8475683,0,11
"190150","SHOT",-0.34468265490994,"wrist",8478872,0,52
"190174","SHOT",2.12877239495511,"tip-in",8478872,0,52
"190198","SHOT",-0.386952378029184,"wrist",8478872,0,52
"190231","GOAL",2.58574686389131,"tip-in",8478872,1,52
"190241","SHOT",-0.387862830506632,"wrist",8478872,0,52
"190242","SHOT",3.79431014434981,"tip-in",8478872,0,52
"190266","SHOT",-0.336343947068056,"wrist",8478872,0,52
"190276","SHOT",-0.321960112617979,"wrist",8478872,0,52
"190292","SHOT",-0.372157973247776,"wrist",8478872,0,52
"190293","SHOT",0.281840130910913,"wrist",8478872,0,52
"190325","SHOT",-0.385878204406531,"wrist",8478872,0,52
"190335","SHOT",-0.37694387372041,"wrist",8478872,0,52
"190367","SHOT",-0.366056783731232,"slap",8475683,0,11
"190370","SHOT",-0.268295796726233,"wrist",8478872,0,52
"190397","SHOT",-0.387017438123186,"wrist",8480382,0,71
"190404","SHOT",-0.374795375046219,"wrist",8473575,0,4
"190416","SHOT",-0.320908645200408,"slap",8473575,0,4
"190430","SHOT",-0.369272975812919,"wrist",8480382,0,71
"190450","SHOT",-0.370987722275784,"wrist",8473575,0,4
"190454","SHOT",-0.308991462365645,"wrist",8473575,0,4
"190455","SHOT",-0.388372423350769,"slap",8473575,0,4
"190466","GOAL",-0.325396928884094,"wrist",8480382,1,71
"190470","SHOT",-0.369819026658092,"wrist",8473575,0,4
"190473","GOAL",-0.372000726756781,"wrist",8473575,1,4
"190510","SHOT",-0.344690382060684,"wrist",8473575,0,4
"190541","SHOT",-0.391292894926681,"wrist",8480382,0,71
"190552","SHOT",-0.383239919700696,"wrist",8473575,0,4
"190558","SHOT",-0.387076887220935,"wrist",8480382,0,71
"190564","SHOT",-0.391725336893171,"wrist",8473575,0,4
"190579","SHOT",-0.372381934000839,"wrist",8473575,0,4
"190619","SHOT",-0.384817114838339,"wrist",8480382,0,71
"190626","SHOT",-0.384196537027313,"wrist",8478009,0,43
"190627","SHOT",-0.268845717991021,"poke",8478009,0,43
"190634","SHOT",2.30177756462828,"tip-in",8478009,0,43
"190649","SHOT",-0.28679549220228,"wrist",8480382,0,71
"190655","SHOT",-0.384844451601814,"wrist",8478009,0,43
"190662","GOAL",-0.301749910687823,"wrist",8480382,1,71
"190683","SHOT",-0.385780556731108,"wrist",8478009,0,43
"190686","SHOT",-0.366886420666483,"wrist",8478009,0,43
"190688","GOAL",-0.381006720948441,"wrist",8480382,1,71
"190699","SHOT",2.23179304095752,"tip-in",8480382,0,71
"190710","SHOT",-0.350920539365757,"wrist",8480382,0,71
"190717","SHOT",-0.353118705002888,"wrist",8478009,0,43
"190718","GOAL",-0.249168135078463,"wrist",8478009,1,43
"190723","SHOT",-0.388458667233473,"wrist",8480382,0,71
"190735","SHOT",-0.386022640185034,"wrist",8480382,0,71
"190764","SHOT",-0.351832842783266,"wrist",8480382,0,71
"190765","GOAL",-0.370887733013604,"snap",8478009,1,43
"190770","SHOT",-0.388049972652586,"wrist",8478009,0,43
"190771","SHOT",-0.392149379796715,"wrist",8480382,0,71
"190780","SHOT",-0.386582251187347,"wrist",8478009,0,43
"190792","GOAL",-0.386074149960495,"slap",8480382,1,71
"190795","SHOT",-0.385111515688442,"snap",8478009,0,43
"190806","SHOT",-0.37252863351283,"wrist",8478009,0,43
